Unnamed: 0,listing_url,last_scraped,description,host_url,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,amenities,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,id,host_id,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,room_type_encoded
1885,https://www.airbnb.com/rooms/29340421,2024-09-05,"Family room for up to 4 people with fridge and access to shared kitchen/living area which  includes a table tennis table.  Separate toilet/shower ensuites linked to kitchen area. Included in your stay is unlimited access to our Farm Walk (deer, ostrich, emu, camel, alpaca, bison, buffalo, cows, sheep, etc). Reconnect with nature at this unforgettable escape. No wifi available.",https://www.airbnb.com/users/show/221031677,2018-10-16,No hay tiempo de respuesta,No hay porcentaje de respuesta,100%,t,['phone'],t,Neighborhood highlights,Central Coast,Private room in farm stay,Private room,"[""Dishes and silverware"", ""Fire pit"", ""Valley view"", ""Radiant heating"", ""Drying rack for clothing"", ""Hangers"", ""Children\u2019s books and toys"", ""Board games"", ""Hair dryer"", ""Microwave"", ""Pack \u2019n play/Travel crib - available upon request"", ""Free parking on premises"", ""Outdoor furniture"", ""Single level home"", ""Haier electric stove"", ""Free street parking"", ""Books and reading material"", ""Toaster"", ""Fire extinguisher"", ""Cooking basics"", ""Laundromat nearby"", ""Clothing storage: wardrobe"", ""Lake access"", ""Ping pong table"", ""Paid washer \u2013 In building"", ""High chair"", ""Dining table"", ""Mini fridge"", ""Freezer"", ""Mountain view"", ""Dedicated workspace"", ""Haier oven"", ""Shared patio or balcony"", ""Paid dryer \u2013 In building"", ""Kitchen"", ""Hot water kettle"", ""Bed linens"", ""Haier refrigerator"", ""Smoke alarm"", ""Room-darkening shades"", ""Wine glasses"", ""Shared backyard \u2013 Fully fenced"", ""Essentials"", ""Iron"", ""Hot water"", ""Lock on bedroom door""]",t,2024-09-05,2022-03-13,2023-12-31,"Exempt: This listing is a hotel, motel, or caravan park",f,29340421,221031677.0,10.0,10.0,4.0,1.22,1.0,3.0,123.0,3.0,1125.0,0,3.0,33.0,308.0,3.0,1.0,0.0,4.93,4.91,5.0,5.0,4.92,10.0,0.0,0.0,0.0,0.1,2
1892,https://www.airbnb.com/rooms/29516212,2024-09-05,"A charming Federation Cottage, close to the city, museum, cafes and shops.  A beautiful heritage bedroom plus private guest lounge.  A super-comfy Queen bed with crisp, immaculate linen awaits. Courtyard garden or sunny verandah for morning coffee or relaxing.",https://www.airbnb.com/users/show/222271374,2018-10-23,within an hour,100%,100%,t,"['email', 'phone']",t,Neighborhood highlights,Launceston,Private room in home,Private room,"[""Dishes and silverware"", ""TV"", ""Hangers"", ""Hair dryer"", ""First aid kit"", ""Microwave"", ""Indoor fireplace"", ""Heating"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""Private living room"", ""Free street parking"", ""Host greets you"", ""Washer"", ""Breakfast"", ""Iron"", ""Smoke alarm"", ""Lock on bedroom door"", ""Refrigerator"", ""Essentials"", ""Private backyard \u2013 Fully fenced"", ""Hot water""]",t,2024-09-05,2018-11-02,2024-08-11,Exempt: This listing falls under the 'home sharing' exemption,f,29516212,222271374.0,1.0,1.0,2.0,1.5,1.0,1.0,210.09,1.0,14.0,14,44.0,71.0,338.0,59.38,15.24,1.0,4.98,4.97,4.98,4.99,4.93,1.0,0.0,0.0,0.0,5.2,2
1895,https://www.airbnb.com/rooms/29578494,2024-09-05,"Villa Kunterbunt is an old cottage recently renovated and located within walking distance to the CBD. I am renting two or three rooms of my house as private rooms - you have your own bed, shared kitchen, bathroom and living/dining area. The house is shared with myself and other guests. Interactions with guests - one may share a meal or enjoy a glass of wine and good conversations. The house is generally pet friendly.",https://www.airbnb.com/users/show/51471806,2015-12-16,within an hour,100%,99%,t,"['email', 'phone']",t,Neighborhood highlights,Hobart,Private room in home,Private room,"[""Dishes and silverware"", ""Free washer \u2013 In building"", ""Hangers"", ""Children\u2019s books and toys"", ""Hair dryer"", ""First aid kit"", ""Heating"", ""Shampoo"", ""Wifi"", ""Free street parking"", ""Exterior security cameras on property"", ""Cooking basics"", ""Oven"", ""Lockbox"", ""Long term stays allowed"", ""Baby safety gates"", ""Breakfast"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Kitchen"", ""Iron"", ""Patio or balcony"", ""Stove"", ""Children\u2019s dinnerware"", ""Self check-in"", ""Smoke alarm"", ""Room-darkening shades"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2021-09-08,2022-12-31,Exempt: This listing falls under the 'home sharing' exemption,f,29578494,51471806.0,4.0,6.0,4.0,1.0,1.0,3.0,200.0,1.0,60.0,0,38.81,61.53,217.37,16.0,0.0,0.0,5.0,4.88,5.0,5.0,4.94,4.0,1.0,0.0,0.0,0.44,2
1902,https://www.airbnb.com/rooms/29642148,2024-09-05,"A HOME AWAY FROM HOME. <br /><br />Originally a 1950's shack which is now a spacious, sun filled and cosy home, only minutes to the beach and about 25 minutes to Hobart & the Airport. <br /><br />Swimming, bush walks, bird life. The area is perfect for all seasons, particularly summer! <br /><br />The property has a lovely sense of privacy, on a large block with both front and rear gardens. <br /><br />Share home with host and very lovely dog.",https://www.airbnb.com/users/show/19478527,2014-08-04,within a few hours,100%,39%,f,"['email', 'phone']",t,Neighborhood highlights,Clarence,Private room in home,Private room,"[""Dishes and silverware"", ""Bathtub"", ""Indoor fireplace: wood-burning"", ""TV"", ""Hangers"", ""Hair dryer"", ""Microwave"", ""Heating"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""Private entrance"", ""Garden view"", ""Private backyard \u2013 Fully fenced"", ""Extra pillows and blankets"", ""Single level home"", ""Free street parking"", ""Cooking basics"", ""Coffee maker"", ""Oven"", ""Lockbox"", ""Host greets you"", ""Shower gel"", ""Long term stays allowed"", ""Washer"", ""Central air conditioning"", ""Dedicated workspace"", ""Pets allowed"", ""Kitchen"", ""Iron"", ""Patio or balcony"", ""Bed linens"", ""Self check-in"", ""Electric stove"", ""Smoke alarm"", ""Lock on bedroom door"", ""Dishwasher"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2019-01-01,2024-01-29,Exempt: This listing falls under the 'home sharing' exemption,f,29642148,19478527.0,1.0,2.0,2.0,1.5,1.0,1.0,210.09,2.0,365.0,26,56.0,86.0,86.0,15.0,4.0,0.0,4.93,4.87,5.0,5.0,4.93,1.0,0.0,0.0,0.0,0.22,2
1906,https://www.airbnb.com/rooms/29739503,2024-09-05,"On the public bus service Metro Tas Route with a bus stop near by . A short walk to a Eastlands Shopping Centre and Banks and Medical Services Cafes food entertainment History . Also it is close to the Beach and Waterfront walking Trails . 15 Minute drive to the Hobart International Airport .<br /><br />Bookings are charged per person , check with me to see if there is enough bedding for every one before booking  .",https://www.airbnb.com/users/show/223732324,2018-11-01,within a few hours,100%,75%,f,['phone'],t,Neighborhood highlights,Clarence,Private room in home,Private room,"[""Dishes and silverware"", ""TV"", ""Smoking allowed"", ""Hair dryer"", ""First aid kit"", ""Indoor fireplace"", ""Heating"", ""Free parking on premises"", ""Wifi"", ""Private entrance"", ""Cooking basics"", ""Coffee maker"", ""Host greets you"", ""Washer"", ""Breakfast"", ""Dedicated workspace"", ""Kitchen"", ""Iron"", ""Patio or balcony"", ""Beach access \u2013 Beachfront"", ""Smoke alarm"", ""Lock on bedroom door"", ""Shared backyard \u2013 Fully fenced"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2018-12-07,2022-07-10,Exempt: This listing falls under the 'home sharing' exemption,t,29739503,223732324.0,2.0,7.0,4.0,1.0,1.0,1.0,210.09,1.0,365.0,30,60.0,90.0,365.0,39.0,0.0,0.0,4.93,4.91,4.97,4.96,4.92,2.0,0.0,0.0,0.0,0.56,2
1941,https://www.airbnb.com/rooms/30048873,2024-09-05,"Bienvenue chez nous.<br /><br />Make yourself right at home in your own private room adorned with French provincial decor in the heart of Hobart!<br />The home has been renovated to give her back all the original features from her time, with beautiful ceiling ornaments, picture rails, sandstone entrance.... plenty of charm.<br />Close by we have a local bakeries, Woolworths and public transport.<br /> It is also close to North Hobart: A lively district full of bars, restaurants, cinemas and local coffee shops.",https://www.airbnb.com/users/show/215677829,2018-09-16,within an hour,100%,100%,f,"['email', 'phone']",t,Neighborhood highlights,Hobart,Private room in home,Private room,"[""Dishes and silverware"", ""Body soap"", ""Outdoor dining area"", ""Drying rack for clothing"", ""Hangers"", ""Hair dryer"", ""First aid kit"", ""Rice maker"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Shampoo"", ""Wifi"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Free street parking"", ""Toaster"", ""Cooking basics"", ""Laundromat nearby"", ""Lockbox"", ""Shower gel"", ""Long term stays allowed"", ""Washer"", ""Conditioner"", ""Clothing storage"", ""Luggage dropoff allowed"", ""Kitchen"", ""Iron"", ""Stove"", ""Bed linens"", ""Self check-in"", ""Smoke alarm"", ""Room-darkening shades"", ""Dishwasher"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2018-12-29,2019-02-10,Exempt: This listing falls under the 'home sharing' exemption,f,30048873,215677829.0,1.0,1.0,2.0,1.0,1.0,1.0,210.09,1.0,1125.0,0,38.81,18.0,18.0,7.0,0.0,0.0,4.86,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.1,2
1958,https://www.airbnb.com/rooms/30292521,2024-09-05,"Located in the heart of Tasmania's Central Highlands. Your accommodation is in a modern comfortable residence looking north over Great Lake. Your stay includes a healthy, sustaining breakfast.<br />Enjoy the highlands environment with distant views across Great Lake and changing colours throughout the day.",https://www.airbnb.com/users/show/13841474,2014-04-03,No hay tiempo de respuesta,No hay porcentaje de respuesta,No hay porcentaje de aceptacion,f,"['email', 'phone']",f,Neighborhood highlights,Central Highlands,Private room in bed and breakfast,Private room,"[""Refrigerator"", ""Indoor fireplace"", ""Heating"", ""Free parking on premises"", ""Shampoo"", ""TV"", ""Shower gel"", ""Lake access"", ""Hangers"", ""Bed linens"", ""Smoke alarm"", ""Single level home"", ""Hair dryer"", ""Essentials"", ""First aid kit"", ""Breakfast"", ""Hot water""]",t,2024-09-05,2019-01-09,2021-02-07,No cuenta con licencia,t,30292521,13841474.0,1.0,1.0,2.0,1.0,1.0,3.0,200.0,1.0,3.0,0,38.81,61.53,217.37,51.0,0.0,0.0,5.0,5.0,4.94,4.96,4.92,1.0,0.0,0.0,0.0,0.74,2
1967,https://www.airbnb.com/rooms/30354061,2024-09-05,"A private room with queen bed & small ensuite in a boutique C1890's lodge,  like a private hotel room but with a more homely atmosphere. <br /><br />Your room looks out onto native trees, has tea & coffee making provisions, small TV, fridge & sofa.  <br /><br />We aim to provide clean/comfy accommodation set on 3 waterfront acres with peaceful native garden & overlooking beautiful Macquarie Harbour. BBQ/fire pit facilities outside. <br /><br />Yet only a short 3 minute drive to the town centre, restaurants and cruise boats.",https://www.airbnb.com/users/show/24350117,2014-12-01,No hay tiempo de respuesta,No hay porcentaje de respuesta,No hay porcentaje de aceptacion,f,"['email', 'phone']",t,Neighborhood highlights,West Coast,Private room in nature lodge,Private room,"[""Dishes and silverware"", ""24 inch TV"", ""Hangers"", ""Hair dryer"", ""Microwave"", ""Heating"", ""Private backyard \u2013 Not fully fenced"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""Garden view"", ""Extra pillows and blankets"", ""Single level home"", ""Waterfront"", ""Free street parking"", ""Building staff"", ""Cooking basics"", ""Coffee maker"", ""Shared patio or balcony"", ""Luggage dropoff allowed"", ""Iron"", ""BBQ grill"", ""Bed linens"", ""Self check-in"", ""Smoke alarm"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2019-01-03,2023-02-24,No cuenta con licencia,f,30354061,24350117.0,3.0,6.0,2.0,1.0,1.0,3.0,200.0,2.0,10.0,0,38.81,61.53,217.37,47.0,0.0,0.0,4.96,4.94,5.0,5.0,4.91,3.0,1.0,0.0,0.0,0.68,2
1969,https://www.airbnb.com/rooms/30379723,2024-09-05,"Enjoy a good nights sleep off the main road. Meet a Local .We try to be live sustainably, recycle, repurpose & compost. Birds/wallabies prolific. Our ground floor Studio has a double bed & single trundle.  Own entrance/deck, great for an independent stay.  Free  tea, coffee, bikes. Surfboard hire.  Surf beach 2 min walk,  Bike tracks a 10 min drive, Bay of Fires 30 min drive, Freycinet/Wineglass Bay 1-20 min drive . Although our house is well insulated expect the occasional sound from above.",https://www.airbnb.com/users/show/228141960,2018-11-28,No hay tiempo de respuesta,No hay porcentaje de respuesta,100%,t,"['email', 'phone']",t,Neighborhood highlights,Break O'Day,Private room in guest suite,Private room,"[""Dishes and silverware"", ""Body soap"", ""TV"", ""Hangers"", ""Hair dryer"", ""Microwave"", ""Heating"", ""Free parking on premises"", ""Cleaning products"", ""Shampoo"", ""Private entrance"", ""Outdoor furniture"", ""Garden view"", ""Private backyard \u2013 Fully fenced"", ""Private living room"", ""Extra pillows and blankets"", ""Single level home"", ""Free street parking"", ""Toaster"", ""Cooking basics"", ""Oven"", ""Host greets you"", ""Washer"", ""Dining table"", ""Private patio or balcony"", ""Mini fridge"", ""Clothing storage"", ""Luggage dropoff allowed"", ""Kitchen"", ""Iron"", ""Hot water kettle"", ""BBQ grill"", ""Cleaning available during stay"", ""Bed linens"", ""Electric stove"", ""Portable fans"", ""Smoke alarm"", ""Wine glasses"", ""Refrigerator"", ""Essentials"", ""Shared beach access"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2018-12-12,2024-04-23,DA 234-18,t,30379723,228141960.0,1.0,1.0,2.0,1.0,1.0,3.0,200.0,3.0,7.0,0,38.81,61.53,217.37,81.0,11.0,0.0,4.89,4.86,4.95,4.98,4.89,1.0,0.0,0.0,0.0,1.16,2
1979,https://www.airbnb.com/rooms/30590415,2024-09-05,"A heritage listed bed and breakfast style accommodation. There are three rooms available in the recently renovated Jubilee Hall. The Oak Suite has a private bathroom a, dining area coffee table seating and a tv with netflix.The Huon and Sassafras Room's share a bathroom. The old Wesleyan Church circa 1885 is available for use to all guests and includes a large refectory table for meals and flat screen tv with netflix.",https://www.airbnb.com/users/show/227240708,2018-11-24,within an hour,100%,100%,t,"['email', 'phone']",t,Neighborhood highlights,Kentish,Private room in bed and breakfast,Private room,"[""Coffee maker"", ""Free parking on premises"", ""Wifi"", ""Host greets you"", ""BBQ grill"", ""Smoke alarm"", ""Breakfast"", ""Essentials""]",t,2024-09-05,2019-04-21,2024-03-09,No cuenta con licencia,t,30590415,227240708.0,3.0,3.0,2.0,1.0,1.0,1.0,165.0,1.0,999.0,1,19.0,45.0,297.0,9.0,2.0,0.0,5.0,4.89,5.0,5.0,4.89,3.0,0.0,0.0,0.0,0.14,2
1980,https://www.airbnb.com/rooms/30591363,2024-09-05,"A heritage listed bed and breakfast style accommodation. There are three rooms available in the recently renovated Jubilee Hall. The Oak Suite has a private bathroom a, dining area coffee table seating and a tv with netflix.The Huon and Sassafras Room's share a bathroom. The old Wesleyan Church circa 1885 is available for use to all guests and includes a large refectory table for meals and flat screen tv with netflix.",https://www.airbnb.com/users/show/227240708,2018-11-24,within an hour,100%,100%,t,"['email', 'phone']",t,Neighborhood highlights,Kentish,Private room in bed and breakfast,Private room,"[""Free parking on premises"", ""Wifi"", ""Host greets you"", ""BBQ grill"", ""Smoke alarm"", ""Breakfast"", ""Essentials""]",t,2024-09-05,2018-12-18,2024-03-23,No cuenta con licencia,t,30591363,227240708.0,3.0,3.0,2.0,1.0,1.0,1.0,110.0,1.0,999.0,1,17.0,43.0,298.0,105.0,15.0,0.0,4.93,4.85,5.0,4.98,4.9,3.0,0.0,0.0,0.0,1.51,2
1987,https://www.airbnb.com/rooms/30745821,2024-09-05,"The private QUEEN room is allocated at an excellent location!<br />- Bus station with frequent bus to city (1 mins walk)<br />- Moonah shopping centre (1 mins drive)<br />- Northgate shopping centre and Glenorchy central (2 mins drive)<br />- Hobart CBD (15mins drive)<br />- Hobart international airport (20mins drive)<br />- MONA museum(9mins drive)<br /><br />Cinema, restaurant, petrol station, chemist, fitness, cinema, etc are very close! Just at the crossing to main road and no need to going up to hills.",https://www.airbnb.com/users/show/85084260,2016-07-21,No hay tiempo de respuesta,No hay porcentaje de respuesta,No hay porcentaje de aceptacion,f,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Glenorchy,Private room in home,Private room,"[""Dishes and silverware"", ""Hangers"", ""Bread maker"", ""Hair dryer"", ""Microwave"", ""Heating"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""Private entrance"", ""Air conditioning"", ""Barbecue utensils"", ""Extra pillows and blankets"", ""Free street parking"", ""Cooking basics"", ""Coffee maker"", ""Oven"", ""Lockbox"", ""Shower gel"", ""Washer"", ""Backyard"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Pets allowed"", ""Kitchen"", ""BBQ grill"", ""Stove"", ""Self check-in"", ""Smoke alarm"", ""Lock on bedroom door"", ""Refrigerator"", ""Essentials"", ""Hot water""]",t,2024-09-05,2018-12-15,2019-12-27,Exempt: This listing falls under the 'home sharing' exemption,t,30745821,85084260.0,2.0,2.0,2.0,1.0,1.0,3.0,200.0,2.0,1125.0,0,38.81,61.53,217.37,10.0,0.0,0.0,4.8,4.91,4.97,5.0,4.92,2.0,0.0,0.0,0.0,0.14,2
1989,https://www.airbnb.com/rooms/30749745,2024-09-05,"A short 15 min drive from Hobart  Airport, Scott  & Cindy welcome up to 5 guests to  Dulcot.  On the Coal Valley wine trail and 10 minutes from the historic village, Richmond. Only 20 minutes from Hobart city, 25 minutes to MONA and 1 hour to Mount Wellington pinnacle. A small front step into the house. Doors and en-suite are wheelchair accessible. The listing is for 2 queen bedrooms.  A crib or stretcher bed is available for the 5th guest. Bathroom is a large en-suite off the main bedroom.",https://www.airbnb.com/users/show/33471495,2015-05-16,within an hour,100%,100%,t,"['email', 'phone']",t,Neighborhood highlights,Clarence,Private room in home,Private room,"[""Dishes and silverware"", ""Valley view"", ""Hangers"", ""Hair dryer"", ""Microwave"", ""Heating"", ""Shampoo"", ""Wifi"", ""Pack \u2019n play/Travel crib"", ""Private entrance"", ""Baby bath"", ""Extra pillows and blankets"", ""Single level home"", ""Host greets you"", ""Free driveway parking on premises \u2013 6 spaces"", ""High chair"", ""Central air conditioning"", ""Backyard"", ""Conditioner"", ""HDTV with Netflix"", ""Mini fridge"", ""Luggage dropoff allowed"", ""Patio or balcony"", ""Bed linens"", ""Smoke alarm"", ""Breakfast"", ""Essentials"", ""Iron"", ""Hot water""]",t,2024-09-05,2019-01-03,2024-08-17,No cuenta con licencia,t,30749745,33471495.0,1.0,1.0,4.0,1.0,2.0,2.0,210.09,1.0,1125.0,12,33.0,63.0,63.0,222.0,15.24,2.0,4.94,4.96,4.97,4.98,4.84,1.0,0.0,0.0,0.0,3.21,2
